skill,n_ag,lift_ag,z_ag,n_fin,lift_fin,z_fin,n_joint,lift_jo,z_jo,lift_delta,z_delta,lift_comp
Professional Engineer (Pe) License,1,1.2769766818547308,-0.08693225613441732,0,0.0,,0,0.0,-0.012077512710621324,0.0,-0.03156449318092742,0.0
Program Management,26,1.0375435540069688,-0.7193177808071636,10,0.5402304063860668,,1,1.301464160839161,-0.02838340481882365,1.2645454545454546,0.0023299680425367918,0.5605125758244288
Programming Languages,108,1.5180992898594765,-0.44643509099861,38,0.7231128081414854,-0.4694356603654602,0,0.0,-0.11541058797388441,0.0,-0.32875552506846695,1.097757040527881
Project Coordination,1,0.18864428254672158,-0.7045705046174933,6,1.5322898799313893,,0,0.0,-0.03142813906097982,0.0,-0.03156449318092742,0.2890577250532591
Project Delivery,17,0.7627347207835014,-0.925348047732289,10,0.6073941866394696,,0,0.0,-0.06448328423212059,0.0,-0.1301868293833602,0.4632806353519778
Project Leadership,2,0.25737514518002325,-0.816197498865389,7,1.219496855345912,,1,4.196969696969697,0.03366309473049016,31.613636363636363,0.6545090189501455,0.3138681801912359
Project Lifecycle Management,7,0.5234453966161283,-0.8839266833023329,8,0.8098589155192928,,0,0.0,-0.04993230315068617,0.0,-0.0835221659573317,0.4239169212371038
Prompt Engineering,332,8.140962125384073,7.132509577646724,26,0.8630918870711519,-0.22588662412828123,12,9.596616087014905,0.28822134063627675,1.1855113636363637,-0.027444102474427367,7.0263983633725156
Proof-Of-Concept Development,11,5.072435152922957,0.873047082186205,0,0.0,,0,0.0,-0.020099210739385184,0.0,-0.10470924136722752,0.0
Proposal Development,9,1.6418271623846536,-0.06921732418512336,4,0.9878498859630935,,0,0.0,-0.03195956698979263,0.0,-0.0947091532303139,1.6218787751327897
Public Speaking,2,0.830034843205575,-0.2841208584259206,0,0.0,,0,0.0,-0.021186614400791823,0.0,-0.04463985779303767,0.0
Publication Record,8,2.1771405723424917,0.13483659408312845,2,0.736838849365914,,0,0.0,-0.02616474491732569,0.0,-0.08929079855677721,1.6042017542326892
Pyspark,155,1.5288817670453252,-0.5130375191640238,77,1.0282032309779257,-0.11716651200153311,11,3.5386215092097446,0.08127877876527377,2.4149305555555554,0.35196819352121966,1.5720011726592436
Python,900,2.0756636812587312,1.089242450801279,292,0.9116819661646055,-0.6029250819576352,32,2.406931218267701,0.023502871614689454,1.1654796816087138,-0.06087207135507627,1.8923451460264231
Pytorch,255,3.8588675481754167,3.07596417331418,51,1.04480659087391,-0.074990162174771,17,8.390113532775338,0.3072352135186658,2.258116883116883,0.392898930342689,4.03177024764312
Qlik,7,0.7905093744814999,-0.567215977373248,14,2.1403414195867025,,0,0.0,-0.04062489529827017,0.0,-0.0835221659573317,1.6919599567743298
Qualitative Research,1,0.12868757259001162,-0.8853873060505241,5,0.8710691823899371,,0,0.0,-0.03805496075966398,0.0,-0.03156449318092742,0.11209577863972711
Quality Assurance,29,0.604040412872313,-1.5697649695242042,49,1.3816884069979403,0.27103318278871386,0,0.0,-0.09472901346510866,0.0,-0.17007851155865425,0.8345956358239243
Quality Control,20,0.6372628354745297,-1.2327994648120777,53,2.2861804222648754,0.9387519712323217,0,0.0,-0.0765436614044211,0.0,-0.14121620925499664,1.456897818298872
Quantitative Analysis,10,0.5320736174394711,-1.0409216481460661,9,0.6482764876632802,,0,0.0,-0.059206345163622734,0.0,-0.0998342787321726,0.3449308158919562
Quantum Computing,2,0.8513177879031538,-0.27433217452700115,0,0.0,,0,0.0,-0.020920059574305167,0.0,-0.04463985779303767,0.0
Quicksight,6,0.7905093744814999,-0.5251163620136685,2,0.3567235699311171,,0,0.0,-0.037609610460311145,0.0,-0.07732490023150973,0.281993326129055
Rdbms,2,0.3608847144372065,-0.6423313236988454,9,2.1985028712059065,,0,0.0,-0.03213475976493083,0.0,-0.04463985779303767,0.7934060808645221
Rds,9,0.7148625443875765,-0.7276603677663037,2,0.21505822876230027,,0,0.0,-0.04844688474188645,0.0,-0.0947091532303139,0.15373707260450345
React,156,2.909785068316173,1.506719167717694,10,0.2525121899512402,,0,0.0,-0.10012388100250368,0.0,-0.39550856207298746,0.734756199887936
Real-Time Data Streaming,11,2.6086809357889496,0.3082761150199681,0,0.0,,0,0.0,-0.02802910227474454,0.0,-0.10470924136722752,0.0
Real-Time Systems,7,3.058023106546855,0.35171993705256865,0,0.0,,0,0.0,-0.020650066681836166,0.0,-0.0835221659573317,0.0
Recommendation Systems,50,2.7853518228374994,0.7740286301085235,0,0.0,,0,0.0,-0.057860973067103215,0.0,-0.2234211411847617,0.0
Redshift,26,0.9403444846773399,-0.8528211551745255,16,0.7833929378879434,,0,0.0,-0.07183524005873607,0.0,-0.16103124641873523,0.7366592284781055
Regex,4,2.7667828106852497,0.21542929081349357,0,0.0,,0,0.0,-0.016410504565342876,0.0,-0.06313290437836663,0.0
Regulatory Knowledge,0,0.0,-0.34650923200304073,0,0.0,,0,0.0,-0.013811285438673418,,0.0,0.0
Regulatory Requirements,36,0.9733307607622377,-0.948513358758836,55,2.0131061397578516,0.7845040637904339,3,2.645321291086763,0.015659258246572563,2.87396694214876,0.23354084431207586,1.9594181305056413
Regulatory Standards Compliance,1,1.0375435540069686,-0.14094829492153735,0,0.0,,0,0.0,-0.013398885574324408,0.0,-0.03156449318092742,0.0
Reinforcement Learning,84,4.542210216890442,2.1488968654351823,2,0.14640771925511645,,1,1.7635475273911756,-0.012187022325448226,0.38088718510405256,-0.19961080464163772,0.6650146382322175
Relational Databases,38,0.9443510192159236,-1.0244451520960434,41,1.3793667382216697,0.24592426508090917,1,0.8104926510615134,-0.05511355922393042,0.8544226044226044,-0.06012197413188799,1.3026063851121779
Relationship Building,15,0.6118192947461241,-1.113460331975378,19,1.0491354132863566,,0,0.0,-0.06763613654278362,0.0,-0.12228417144447762,0.6418812886500421
Reliability And Scaling,22,2.0989386839681203,0.1807339058869972,1,0.1291585339405769,,0,0.0,-0.04420118969554022,0.0,-0.1481149401725546,0.27109584325248626
Remote Work,56,1.0576098115929966,-1.018897566191083,37,0.945987077940198,-0.1705994762934611,4,2.4637501292791395,0.010636876837322461,2.431818181818182,0.21411935362581228,1.000485215269742
Report Generation,6,0.5824805917232104,-0.7393940636771787,18,2.365640516385303,,0,0.0,-0.04381819955887636,0.0,-0.07732490023150973,1.3779396877885124
Report Preparation,0,0.0,-0.9694412176147209,0,0.0,,0,0.0,-0.03864079543570141,,0.0,0.0
Report Writing,1,0.20000839595315056,-0.6793539720587972,17,4.603023414412366,,0,0.0,-0.030521903083259066,0.0,-0.03156449318092742,0.9206433296514116
Reporting And Analytics,14,0.34844041393937175,-1.7468180985949793,56,1.8868377132188623,0.7042424287343385,0,0.0,-0.08663485374032588,0.0,-0.11813528870690376,0.657450513830398
Reporting Tools,26,0.561271935587645,-1.5976581504719418,41,1.1982015359324778,0.08725068201523278,0,0.0,-0.09304440997550342,0.0,-0.16103124641873523,0.6725168952969109
Requirement Analysis,32,0.7721254355400696,-1.2511340551889023,34,1.1106132075471697,0.0015670580877053621,0,0.0,-0.08799216372648062,0.0,-0.1786703159459453,0.8575327065939122
Requirements Management,1,0.14310945572509912,-0.8322067992187271,9,1.7436402081977878,,0,0.0,-0.036085524499896625,0.0,-0.03156449318092742,0.24953140117558392
Research And Analysis,6,0.559574051599264,-0.7687531659857672,9,1.1363048547805807,,0,0.0,-0.04470675522296629,0.0,-0.07732490023150973,0.6358467114414829
Research And Development,33,1.956510701841712,0.12035583420046524,24,1.926307277628032,,0,0.0,-0.05608406022256801,0.0,-0.18144431944043427,3.7688408037148187
Research Publication,1,1.3833914053426248,-0.06644859779521563,1,1.872798742138365,,0,0.0,-0.011603673406908278,0.0,-0.03156449318092742,2.5908136838106928
Resource Management,13,1.8445218737901665,0.02227130271776214,8,1.536655378164812,,0,0.0,-0.03624081134122991,0.0,-0.11383565712886706,2.834394457502296
Responsible Ai,187,6.633184430745406,4.583888544579769,43,2.064880664408966,0.7235210660129632,15,17.352855477855478,0.49040173333096376,2.7570031712473573,0.49666022357821354,13.696734274504784
Rest,197,2.4794065824336355,1.1289221564570533,40,0.6815340380791624,-0.5499694059379259,8,3.283754910745055,0.05794498650372919,1.3381433381433383,0.03198118304550964,1.6897999801660513
Restful Apis,106,2.4507992584899982,0.797012611272732,24,0.7512061806905975,,6,4.524309951886553,0.09271703636677707,1.8968181818181817,0.16358313728460952,1.84105555060962
Retrieval-Augmented Generation (Rag),486,8.656586562186899,9.010527184770968,46,1.109211272167787,0.0003153072967353005,22,12.780042918454937,0.4840282006603551,1.4989224137931034,0.13827608616519044,9.6019833932739
Revenue Growth,45,1.152826171118854,-0.7614979380521374,14,0.485540414628465,,1,0.8355078563411897,-0.05331995149367222,0.7184917355371901,-0.0883952468337915,0.5597436971195942
Risk Analysis,9,0.5187717770034843,-1.0106570717708683,12,0.9363993710691823,,1,1.8798926767676767,-0.008831251871320679,3.9517045454545454,0.18993426751891604,0.48577756571450476
Risk Mitigation,22,1.496784143485463,-0.2178821454227696,10,0.9210485617073925,,0,0.0,-0.052350520868477725,0.0,-0.1481149401725546,1.378610882543717
Rnn,12,4.98020905923345,0.8951516556726866,1,0.5618396226415094,,0,0.0,-0.021186614400791823,0.0,-0.10936749867519578,2.798078778515548
Roadmap Strategy Definition,6,1.1067131242741,-0.30379391727928806,1,0.24970649895178199,,0,0.0,-0.03178341010338075,0.0,-0.07732490023150973,0.2763534596064739
Robotics,29,1.731727370716667,-0.052043571703578956,2,0.16168046694719695,,0,0.0,-0.05588315556980472,0.0,-0.17007851155865425,0.27998648992271236
Root Cause Analysis,22,0.7577081556233465,-1.0615804766491004,28,1.305519455100603,0.15185145867049382,0,0.0,-0.07361675527126153,0.0,-0.1481149401725546,0.9892027384546742
Ruby On Rails,22,1.9741369243808269,0.10878219203696617,1,0.12147883732789394,,0,0.0,-0.045578044582929585,0.0,-0.1481149401725546,0.23981585829984733
Rust,23,3.0064254163351536,0.6170637363522636,0,0.0,,0,0.0,-0.037758642897894476,0.0,-0.1514469157159614,0.0
Saas,167,2.3199300220139083,0.8234860547965241,20,0.37612694402778873,,1,0.45306200076074554,-0.09245038222671037,0.19044359255202628,-0.3453664951881976,0.872588189538412
Safety Compliance,8,1.2769766818547308,-0.24593007382317153,15,3.241382438316401,,1,5.205856643356644,0.04567789752083954,4.516233766233766,0.2140971829763388,4.139169790703474
Safety Procedures,2,0.3192441704636827,-0.7030019896485659,3,0.6482764876632802,,0,0.0,-0.034167189404911764,0.0,-0.04463985779303767,0.2069584895351737
Sagemaker,72,3.578593335976131,1.4676589424128095,14,0.9420065529318721,,1,1.6209853021230267,-0.016635047447654296,0.4452624839948784,-0.17078128598583547,3.371058372767844
Sales,277,1.398538026569004,-1.0673485349330551,67,0.45794713767616946,-1.3327749817385517,6,0.9879727936297278,-0.10755378833615437,0.6999329084199933,-0.22819867393675974,0.640456486198554
Salesforce,98,1.781892982128069,-0.024680777519982322,25,0.6153774618198351,-0.5279824777916932,2,1.1860001991436822,-0.04735563194743943,0.6586174242424243,-0.14559083260385677,1.0965367805765478
Sap,21,0.5908722612649856,-1.365059794034725,10,0.3809082187400064,,1,0.917642526964561,-0.047864422622267734,1.5806818181818183,0.037616295777972444,0.22506810054132534
Sap S/Hana,0,0.0,-0.36632703025537344,2,2.365640516385303,,0,0.0,-0.014601193194949133,,0.0,0.0
Sas,14,0.37667707633316205,-1.646762908555429,50,1.8211981284975995,0.6203787601127381,0,0.0,-0.08331526518475484,0.0,-0.11813528870690376,0.6860035864659022
Scala,37,1.1311708728768424,-0.7204016311272285,12,0.49665381006984255,,0,0.0,-0.07814681494854255,0.0,-0.19214240829407667,0.5618003238543133
Scalability,240,2.1987677965710595,0.7798661399230252,79,0.9798086134366278,-0.19461191772593459,9,2.689118001204094,0.029786406447798702,1.2317001180637546,-0.0055119032841774995,2.154371626027399
Scalable Solutions,51,2.030301055322989,0.21588388497027985,17,0.9161893127007829,,1,1.2983431436668849,-0.028513556779164857,0.6322727272727273,-0.10969266486253998,1.8601401284520434
Scalable Systems,41,3.739717425431711,1.1792577379661704,3,0.37044370723616005,,0,0.0,-0.045206684611404924,0.0,-0.2022787497751691,1.3853547870925909
Scalable Tools,0,0.0,-0.3565558034203691,0,0.0,,0,0.0,-0.014211726665996191,,0.0,0.0
Schema Design,12,1.2528827821970943,-0.3182133021710067,3,0.4240299038803845,,0,0.0,-0.042251642115649975,0.0,-0.10936749867519578,0.5312597657084226
Scientific Thinking,3,2.929534740725558,0.21148369947183043,1,1.3219755826859045,,0,0.0,-0.013811285438673418,0.0,-0.05467356792561411,3.87277339586927
Scikit-Learn,130,3.9743841479456625,2.280000383946886,23,0.9519198026338649,,9,8.973631341034656,0.23628448879617703,2.3514274981217134,0.30505888608254383,3.783294973703596
Scipy,16,2.6040308806449413,0.3700312649480112,0,0.0,,0,0.0,-0.03383691531435493,0.0,-0.12629716261912385,0.0
Scripting Languages,24,0.8893230462916873,-0.8929821373068106,22,1.1036135444743933,,0,0.0,-0.07096753412470087,0.0,-0.1547074131085573,0.9814689593007341
Scrum,40,0.7641287394297583,-1.4177113320085386,45,1.1637644657706756,0.05700787083098703,3,1.8690762632074485,-0.015840579015713077,2.5632678132678133,0.2004355358229711,0.8892658742224925
Sdlc,71,2.450414713829348,0.6516132299881773,20,0.9344525948299532,,3,3.376771876771876,0.03799646213072321,1.3947192513368982,0.030878039844914707,2.2897963877473315
Security And Compliance Standards,82,1.9253990705192967,0.1535069254643035,39,1.2397027034239811,0.12248619213150767,3,2.297351163687797,0.0028719572881310785,1.2005178365937859,-0.010202277363354622,2.3869224328927925
Security Certifications,2,0.5442851430856229,-0.45553229656244604,3,1.105258274048871,,0,0.0,-0.02616474491732569,0.0,-0.04463985779303767,0.6015756578372584
Security Clearance,17,0.5245573358548243,-1.3757490304594848,8,0.3341797011994108,,1,1.0063366002027712,-0.0426011643927728,1.9758522727272727,0.07321831992083937,0.17529641375792418
Security Engineering,5,1.1857640617222498,-0.23716537045933864,5,1.605256064690027,,1,7.734415584415585,0.06921106908166069,7.903409090909091,0.32363965683285,1.903454951371121
Security Frameworks,5,1.2969294425087108,-0.18550687870427077,2,0.7022995283018868,,0,0.0,-0.026800594931495246,0.0,-0.07058619318290403,0.9108329357146966
Security Services Best Practices,25,1.751128361193196,-0.03431808378826246,6,0.5689515165989969,,0,0.0,-0.05159333368302312,0.0,-0.15790086029724001,0.9963071368603849
Security Tooling,4,0.9486112493777998,-0.32953746440916265,4,1.2842048517520215,,0,0.0,-0.02802910227474454,0.0,-0.06313290437836663,1.2182111688775172
Self-Motivated,18,0.7235170546101863,-1.015091197891604,17,0.9250628169400156,,0,0.0,-0.06813375714424288,0.0,-0.13396391443706263,0.669298724641842
Self-Starter,28,0.9974667643672146,-0.8017500188831467,10,0.48226577050773345,,0,0.0,-0.07238204394078075,0.0,-0.16711693965954855,0.48104407767341056
Server Systems,1,0.26350312482716665,-0.5680098242993976,0,0.0,,0,0.0,-0.026590332568071178,0.0,-0.03156449318092742,0.0
Serverless,20,1.6436333528823266,-0.1019691876894157,7,0.7787875957407062,,0,0.0,-0.047627931663340645,0.0,-0.14121620925499664,1.2800412671704628
Service-Oriented Architecture,14,2.13219959722533,0.1588699926478078,7,1.44325774623507,,0,0.0,-0.03497925874192346,0.0,-0.11813528870690376,3.0773135852147537
Servicenow,31,2.0502852700695477,0.18189981767756253,11,0.9848981432759527,,1,2.157008330315103,-0.0016363555939174455,1.0537878787878787,-0.026545275613773414,2.019322155677533
Sharepoint,19,0.7250879090071689,-1.0402892979365064,30,1.5499024072869225,0.3229541297608162,1,1.2446185997910135,-0.030811435106967933,1.7563131313131313,0.05436299630494397,1.123815495664852
Shell Scripting,13,1.2261878365536902,-0.3512417413588932,4,0.5107632933104631,,0,0.0,-0.04445468894472102,0.0,-0.11383565712886706,0.6262917376153947
software Architecture,112,2.979612257661038,1.3392623058430007,19,0.6842918480890179,,1,0.8676427738927739,-0.05111050441043944,0.2848075348075348,-0.2567499627054222,2.038924378383563
software Design,39,1.9982320299393472,0.16385289986640414,9,0.6242662473794549,,0,0.0,-0.060335776732241185,0.0,-0.19727527306985942,1.2474288107236668
software Engineering Principles,13,2.095233584790772,0.13731589952586615,2,0.4363802894302986,,0,0.0,-0.034002452641034804,0.0,-0.11383565712886706,0.9143186381550793
software Solutions Implementation,48,1.4567339112931479,-0.3697537504372263,14,0.5751923010589494,,0,0.0,-0.07843480985715079,0.0,-0.21889805175422125,0.8379021304673091
software Testing,7,0.6420159008219917,-0.723100962897621,4,0.4966538100698426,,0,0.0,-0.04508222036213926,0.0,-0.0835221659573317,0.31885964326866434
Solution Architecture,33,3.1484080259521803,0.8062261001169491,5,0.6457926697028844,,0,0.0,-0.04420118969554022,0.0,-0.18144431944043427,2.033218824393647
Solution Deployment,5,5.533565621370499,0.6400407355384202,0,0.0,,0,0.0,-0.012973386694460331,0.0,-0.07058619318290403,0.0
Solution Design,66,1.8761061524509568,0.08484334527488846,20,0.7696433186869992,,1,0.9270703611457036,-0.04727642268116032,0.4863636363636364,-0.15496654949282945,1.4439325653814516
Version Control Systems,118,1.7350595482419457,-0.09991822746965034,67,1.3336848438257265,0.2661809897949974,7,3.3568322731298816,0.057286501316372404,1.9936527436527436,0.1979372741926884,2.314022622625395
Spark Mllib,12,3.434626937402379,0.5625333595892861,0,0.0,,0,0.0,-0.025513070211427038,0.0,-0.10936749867519578,0.0
Specimen Collection,0,0.0,-0.2223464971456363,4,12.842048517520215,,0,0.0,-0.008862354688476837,,0.0,0.0
Speech Recognition,8,3.3201393728223,0.43491310087782814,1,0.5618396226415094,,0,0.0,-0.021186614400791823,0.0,-0.08929079855677721,1.8653858523436988
Splunk,4,0.5982233104184324,-0.5878475287212128,8,1.6197178310385856,,0,0.0,-0.035298865655368654,0.0,-0.06313290437836663,0.9689529628276657
Spotfire,1,0.5355063504552097,-0.3270170785977881,2,1.449908703590992,,0,0.0,-0.018651073502876495,0.0,-0.03156449318092742,0.7764353183532565
Spring,25,1.6939486596032138,-0.07605320485174806,7,0.6421024258760107,,1,2.2098330241187383,-0.0003724125522786608,1.3172348484848486,0.008779613495358378,1.0876885436406403
Spring Boot,14,1.6482961425358933,-0.08263192752718584,5,0.7969356349524955,,1,3.839780786589297,0.028821052647894634,2.431818181818182,0.10697002065933234,1.313585932941591
Sql,372,0.9182839008846808,-3.394570591828532,350,1.1696289541979379,0.17879881263759628,14,1.1270969922271037,-0.13756800524775212,1.2362874555611987,-0.0046789040864340225,1.074051438648552
Sql Databases,131,0.8667561933832627,-2.1757419754780396,163,1.460021657880686,0.6219714765402092,4,0.8631472154788217,-0.10325442588252062,0.9957050823192556,-0.07128481800421443,1.2654828144417836
Sql Server,20,0.39619801584991643,-1.8933629637403488,60,1.609087224748953,0.5088320308167518,2,1.292145801692341,-0.04072877825022203,3.5126262626262625,0.23926943795769623,0.6375171657749837
Ssis,2,0.20494687486557406,-0.9462882089122374,19,2.6357908222688096,,0,0.0,-0.04264866079040502,0.0,-0.04463985779303767,0.5401970918233543
Stakeholder Management,100,1.1231865266651893,-1.2052588577796355,58,0.8819133454183369,-0.308928828665956,8,2.9304957559355396,0.04087864102511562,2.74901185770751,0.3607053191769036,0.9905531872600991
Statistical Analysis,66,1.1342091025169347,-0.957347601567154,78,1.814637290519161,0.769986544358915,2,1.1209297948428385,-0.0517665817244638,0.9879261363636364,-0.05210947582646112,2.0581781326734996
Statistical Methodologies,15,1.0375435540069686,-0.5461538778547556,18,1.6855188679245283,,0,0.0,-0.05191918896637875,0.0,-0.12228417144447762,1.7487992365722174
Statistical Modeling,33,0.9852931592008622,-0.8893229218353479,39,1.5763845527351703,0.38711679919496966,2,1.947514715500327,-0.009876282789118816,2.0395894428152492,0.11081489067537126,1.553200916079874
Statistical/Mathematical software,4,0.55335656213705,-0.6343251079737822,11,2.060078616352201,,0,0.0,-0.03670273808763267,0.0,-0.06313290437836663,1.1399580208767048
Statistics,179,1.1272855609544605,-1.6037987194181702,175,1.4919868583044635,0.6956792610890707,9,1.8485135880811148,-0.029294083650825885,1.6736631016042782,0.1405210031428191,1.6818952425004303
Storage Systems,3,0.45689991369114213,-0.6519291536178553,4,0.8247187121343257,,0,0.0,-0.03497925874192346,0.0,-0.05467356792561411,0.3768139083936433
Storytelling,45,0.9664053801876034,-1.0736213662913376,38,1.1047816641851156,-0.004055993037314514,1,0.7003998588733389,-0.06391626504862954,0.7184917355371901,-0.0883952468337915,1.0676669442011097
Strategic Leadership,9,0.8946483339940328,-0.5416638551671727,10,1.3457236470455314,,0,0.0,-0.04330229305105985,0.0,-0.0947091532303139,1.2039494188456583
Strategic Planning,367,1.12969696813071,-2.299481897191836,270,1.1251377571904881,0.04260922040300725,15,1.5058661901791883,-0.08046914659518971,1.3471720041322313,0.04808736996414546,1.2710647130274815
Strategic Thinking,45,1.5402708430618914,-0.26310499492112227,16,0.741396615444466,,1,1.11630740393627,-0.03679476912342873,0.7184917355371901,-0.0883952468337915,1.1419515899138806
Strategic Vision,32,1.9177700348432056,0.09017706129349522,10,0.8113207547169811,,2,3.909090909090909,0.04214248883504508,2.1075757575757574,0.11830796991447631,1.5559266320426006
Strategy Development,10,1.0122376136653353,-0.46650097998845613,5,0.6851702715140359,,0,0.0,-0.04291130501060623,0.0,-0.0998342787321726,0.6935551205917975
Streaming Technologies,16,2.0914263765809764,0.15052651620796706,5,0.8847868073094637,,0,0.0,-0.037758642897894476,0.0,-0.12629716261912385,1.8504664664578823
Subject Matter Expertise,8,0.5902469996128533,-0.8427655031515578,14,1.3983563941299793,,0,0.0,-0.050268882594355455,0.0,-0.08929079855677721,0.8253756660246688
Supervised Fine-Tuning,6,8.300348432055749,0.9703170963009263,0,0.0,,0,0.0,-0.011603673406908278,0.0,-0.07732490023150973,0.0
Supervisory Skills,5,0.4716107063668039,-0.8193316897364282,23,2.936888936535163,,0,0.0,-0.04445468894472102,0.0,-0.07058619318290403,1.3850682658801998
Supplier Management,0,0.0,-0.5112218016303214,0,0.0,,0,0.0,-0.020376499058539017,,0.0,0.0
Supply Chain Management,46,0.8570505676196734,-1.3056285615105723,15,0.37834318022997265,,0,0.0,-0.10018033490647316,0.0,-0.2142802814515978,0.32425923737113044
Swift,6,0.6640278745644599,-0.6455761394930942,0,0.0,,0,0.0,-0.04103761167501219,0.0,-0.07732490023150973,0.0
System Administration,4,0.47771789537011505,-0.7246855396873052,8,1.2934437355775756,,0,0.0,-0.03950329835990402,0.0,-0.06313290437836663,0.617901219139779
System Integration,43,1.3941991506968643,-0.423187147173198,8,0.3511497641509434,,0,0.0,-0.07587815497594783,0.0,-0.20716221389088174,0.4895727029466495
Systems Analysis,6,0.4167538961701632,-0.9948710532468665,24,2.2567616641667323,,0,0.0,-0.051810797298605354,0.0,-0.07732490023150973,0.940514216268947
Systems Design,171,3.297002513081378,1.991265609084456,22,0.5742379418403348,,5,3.144071375778693,0.04059646663454302,0.9522179627601314,-0.09575615217455602,1.893263937354262
Systems Development,21,1.3008008736803787,-0.3768391901080713,17,1.4255632216277105,,2,4.040366350067843,0.04468197280986578,3.327751196172249,0.22599863640433154,1.854373884179941
Systems Engineering,34,1.8566568861177335,0.045621924100342104,3,0.22177879841112214,,0,0.0,-0.05844133339212352,0.0,-0.1841767710773313,0.4117671332649266
T-Sql,7,1.1392635102821618,-0.30813248472926896,16,3.5252682204957457,,1,5.307932263814617,0.046784282738777785,5.2689393939393945,0.2428716743074048,4.016209447568134
Tableau,81,0.5978908163597294,-2.6588834156984205,116,1.159153334396,0.08436541443510592,2,0.4814665103682445,-0.12508610665670516,0.8003452243958573,-0.10009812175433302,0.693047133388127
Tcp/Ip,2,0.28136774345951693,-0.7682854077899686,6,1.142724656220019,,0,0.0,-0.036395436987796306,0.0,-0.04463985779303767,0.321525857916179
Team Building,25,1.9576293471829593,0.10545623925141484,2,0.2120149519401922,,0,0.0,-0.04879367223769045,0.0,-0.15790086029724001,0.41504669195970495
Team Development,13,1.4986740224545103,-0.16629791441314215,7,1.092465932914046,,1,3.7597853535353534,0.027683443659404453,2.6344696969696972,0.12020767819886509,1.6372503140748125
Team Management,20,1.66006968641115,-0.09075928566261476,12,1.3484150943396227,,3,8.121136363636364,0.12522183060385822,5.578877005347593,0.43970248035619824,2.2384630228124385
Team Player,14,0.38288262948527346,-1.6261098169691162,25,0.9256006962792578,-0.15939532643923357,0,0.0,-0.08263552659911302,0.0,-0.11813528870690376,0.3543964284448022
technical Architecture,35,3.174996667999467,0.8429124497735699,2,0.245612949788638,,0,0.0,-0.045330808210493595,0.0,-0.18686949363053587,0.7798202971964461
technical Communication,7,2.1519421860885273,0.1184229763132784,7,2.9132424877707894,,0,0.0,-0.024617377972241172,0.0,-0.0835221659573317,6.269129407739452
technical Customer-Facing Engagements,0,0.0,-0.11884795989769552,0,0.0,,0,0.0,-0.0047370758509120165,,0.0,0.0
technical Depth,39,3.4807912779588626,1.0356567062850548,2,0.24165145059849868,,1,2.910801564027371,0.014056389494606499,0.8319377990430622,-0.06443614489472999,0.8411382615493612
technical Design,41,1.7187590187590187,-0.07400198801162591,13,0.7377692014484468,,4,5.468778696051424,0.09705089956024927,3.4176904176904177,0.3289767444648971,1.2680474687521572
technical Excellence,87,2.9595504655280744,1.1640891608846418,19,0.8749961336220229,,3,3.3283345752608047,0.03666264307959669,1.1290584415584415,-0.02704796151798341,2.589595214596323
technical Expertise,142,1.6730297762269928,-0.21908338580396786,67,1.0686516598149363,-0.053421024686417816,3,1.1527517904380926,-0.06077741294753434,0.6823086984957488,-0.1682540771422888,1.7878860472847873
technical Guidance,34,1.2542748741773133,-0.5343023290390989,24,1.1985911949685535,,0,0.0,-0.07112607994397553,0.0,-0.1841767710773313,1.503362820259218
technical Leadership,137,2.828725709431934,1.3282904778736027,38,1.062184361212804,-0.04674924889345875,6,4.040366350067842,0.07748300006689242,1.4479528105482302,0.058264382800500905,3.0046282107191944
technical Presentations,5,1.3175156241358332,-0.17647962380739007,2,0.7134471398622342,,0,0.0,-0.026590332568071178,0.0,-0.07058619318290403,0.9399777537635166
technical Problem Solving,5,4.368604437924079,0.5012600410958455,0,0.0,,0,0.0,-0.014601193194949133,0.0,-0.07058619318290403,0.0
technical Proficiency,23,1.571259373969401,-0.1638495233247592,8,0.7398711080052799,,0,0.0,-0.05224302033778884,0.0,-0.1514469157159614,1.1625294139824232
technical Roadmaps,12,2.9732591398408657,0.4359569425251223,2,0.6708532807659815,,0,0.0,-0.02742172109697378,0.0,-0.10936749867519578,1.994620648529685
technical Solutions,73,1.4124136026575052,-0.5235166139352928,28,0.733403703215024,-0.38903441695450375,0,0.0,-0.09830050587403802,0.0,-0.2700894288432519,1.0358693666602878
technical Specifications,37,1.1633064090381164,-0.6760010532302194,27,1.1492174099485422,0.03261935906019709,4,4.101584022038568,0.06486814940740973,3.831955922865014,0.3691190200966515,1.3368919783713236
technical Strategy,67,3.5086646368942285,1.3744964931446209,12,0.8507350752931372,,3,5.123745339833667,0.07758905193817783,1.4818892045454544,0.04749350613513682,2.984944074046579
technical Support,15,0.5166191970159181,-1.3102319928852182,18,0.8392625068503876,,0,0.0,-0.07361675527126153,0.0,-0.12228417144447762,0.4335791223746137
technical Training,1,0.26350312482716665,-0.5680098242993976,16,5.7075771188978734,,0,0.0,-0.026590332568071178,0.0,-0.03156449318092742,1.5039644060216266
technical Writing,5,0.6240863482748684,-0.6294925013429528,6,1.0138459355937013,,0,0.0,-0.03864079543570141,0.0,-0.07058619318290403,0.6327274076579905
Telemetry,56,3.7185560975609757,1.3675328268354188,12,1.078732075471698,,1,2.165636363636364,-0.0014277940201133737,0.574793388429752,-0.12587134825871332,4.011325736879889
