skill,F2022,W2023,F2023,W2024,F2024,F2025,W2026
Reliability And Scaling,0.1259782401221607,0.0937508370610451,0.2818911685994648,0.3184845100715556,0.3048440462470724,0.9119363190231462,0.9807789865283806
Remote Work,5.073487306737927,5.14558165697908,5.841213202497769,5.616908632171072,5.661920517491357,4.691062251246184,4.875711628431318
Report Generation,1.198702042374499,1.1732247609353654,1.166815343443354,1.075402241800058,1.0260604483438045,0.8887514973530662,0.9356856997914436
Report Preparation,0.8589425462874595,1.012509040259288,0.9884032114183764,1.0174959672415933,1.0037547864232872,0.6337184589821864,0.7214925877909926
Report Writing,1.1719793853788891,1.3848337931588677,1.2381801962533452,1.1002192166108284,0.9963195657831146,0.5873488156420263,0.4396595456851361
Reporting And Analytics,3.599923649551441,3.586639166421129,2.911685994647636,3.437151011291724,3.494553700881074,3.0140268171103983,3.6581928865340174
Reporting Tools,3.3021569001717883,3.5464602362521096,2.9723461195361285,3.424742523886338,3.2938027435964163,3.7288921519378646,4.22185897074573
Requirement Analysis,3.70681427753388,4.154501379476603,4.035682426404995,4.098937006245605,3.416483884159262,3.759805247497972,3.754016120850008
Requirements Management,0.5153655277724757,0.6026839525352905,0.6137377341659233,0.5459734458369525,0.5018773932116436,0.5293867614668264,0.6369426751592356
Research And Analysis,1.4964687917541517,1.692872257788016,1.7734165923282783,1.6337841750423956,1.5465258931558794,0.9467135515282662,0.9864156473704976
Research And Development,2.634090475281542,2.890204376824793,2.786797502230152,2.361748769491665,2.6134800550206325,1.924340198616639,1.5444450707400936
Research Publication,1.8095056308455808,1.9312672434575309,1.6342551293487957,1.5510609256731605,1.5613963344362245,1.4451872174349858,1.2907953328448227
Resource Management,0.6604313800343578,0.7660782685559693,0.9313113291703836,0.7196922695123464,0.8662032045800959,0.8076046215077862,0.6425793360013528
Responsible Ai,0.1565184195457148,0.1285725765408619,0.3461195361284567,0.4094800843777144,0.4461132384103498,1.6383940646856523,2.6266839524265824
Rest,4.848253483489216,4.679506067018456,5.823371989295272,5.807172105720313,6.096880924941448,7.766915259476796,7.3051124513838
Restful Apis,2.088184768085513,1.850909383119492,2.454950936663693,2.4196550440501303,2.66552659950184,4.061207929209012,3.9851192153768102
Retrieval-Augmented Generation (Rag),0.0,0.0026785953446012,0.360392506690455,0.6907391322331141,0.717498791776646,4.1346265311642645,5.202637957274111
Revenue Growth,1.6682573010116435,1.9098384807007205,2.165923282783229,3.0359432518509326,2.7882077400646863,3.388848100776692,3.61309959979708
Risk Analysis,1.488833746898263,1.454477272118501,1.4380017841213202,1.4228398891508458,1.7101007472396743,1.630665790795626,1.5951750183191478
Risk Management,3.1112807787745758,3.811641175367637,3.093666369313113,3.5943251850932705,4.435109111862895,4.745160168476371,5.18572797474776
Risk Mitigation,0.549723229623974,0.672327431494924,0.656556645851918,0.8355048186292757,0.9070969181010446,1.0780942076587194,1.347161941265994
Rnn,0.6413437678946364,0.5812551897784801,0.5566458519179304,0.3060760226661703,0.598535261533886,0.3245875033811198,0.2141931120004509
Roadmap Strategy Definition,0.1527008971177705,0.1258939811962607,0.1498661909009812,0.1654464987384704,0.1263987508829324,0.2898102708759998,0.5072994757905417
Robotics,1.6682573010116435,1.6821578764096108,1.391614629794826,1.2615295528808372,1.557678724116138,2.1523242783724257,1.5444450707400936
Root Cause Analysis,1.9889291849589616,2.006267913106367,1.8697591436217664,2.080489721636266,1.810476225882003,2.5116890142586654,2.643593934952934
Ruby On Rails,1.0154609658331744,0.9428655612996544,1.0704727921498662,1.0836745667369814,1.3085988326703597,1.1051431662738127,1.0033256298968491
Rust,0.4275625119297576,0.3750033482441807,0.463871543264942,0.5046118211523348,0.5353358860924198,0.8694308126279995,0.7158559269488755
Saas,3.828974995228097,3.543781640907508,3.807314897413024,5.575547007486454,4.810587754191606,6.634723134587889,6.532889916013754
Safety Compliance,0.202328688681046,0.2383949856695149,0.3033006244424621,0.380526947098482,0.2379270604855199,0.6143977742571197,0.5749394058959473
Safety Procedures,0.8856652032830693,0.7500066964883615,0.6208742194469223,0.4053439219092526,0.4684189003308673,0.8191970323428263,0.5862127275801815
Sagemaker,1.5537316281733156,1.5241207510781347,1.655664585191793,0.9844066674938992,1.5056321796349306,2.148460141427412,1.854461417056536
Sales,12.781065088757396,13.044759328208288,12.688670829616417,15.460975307110065,15.286813636194656,16.210054484330925,17.766754974353194
Sales Enablement,0.1870585989692689,0.1955374601558942,0.2069580731489741,0.4177524093146378,0.2936912152868136,0.5255226245218131,0.6651259793698213
Sales Processes,0.8780301584271808,0.699113384940937,0.695807314897413,1.2698018778177609,0.9479906316219934,1.224931411569226,1.4993517840031565
Sales Skills,0.0954380606986066,0.0696434789596335,0.0856378233719892,0.1447656863961616,0.1040930889624149,0.1429730669654932,0.1296431993686939
Sales Strategies,0.2366863905325443,0.377681943588782,0.4032114183764496,0.6204243702692642,0.6096880924941448,0.6028053634220797,0.6143960317907672
Sales Strategy Execution,0.2099637335369345,0.1821444834328878,0.1855486173059768,0.3226206725400173,0.2825383843265548,0.3902778314463465,0.4509328673693704
Sales Support,0.2939492269517083,0.2357163903249136,0.1855486173059768,0.363982297224635,0.2639503327261236,0.3709571467212798,0.479116171579956
Salesforce,3.122733346058408,3.375030134197627,3.182872435325602,3.9955329445340615,3.524294583441764,4.428300938985277,4.864438306747083
Sap,2.4050391296048863,3.147349529906517,2.7725245316681533,2.7505480415270718,2.8067957916651176,3.102901966845705,3.1001634631644213
Sap S/Hana,0.2557740026722657,0.2142876275681033,0.1248884924174843,0.1571741738015469,0.1821629056842262,0.0772827389002666,0.1014598951581083
Sas,8.215308264936057,7.71703318779632,6.597680642283676,4.950986474748728,5.453734339566527,2.623748985664052,2.7901471168479794
Scala,4.4665012406947895,4.885757908552755,3.486173059768064,3.3337469495801795,3.788244916167888,2.8517330654198383,2.3223042669522576
Scalability,3.0425653750715784,3.1982428414539417,4.56378233719893,5.761674318567233,5.520651325328079,10.25541945206538,10.050166281494842
Scalable Solutions,0.8742126359992365,0.7848284359681783,0.9884032114183764,1.0629937543946726,1.211940964348117,2.218014606437652,2.316667606110141
Scalable Systems,0.2634090475281542,0.1928588648112929,0.2925958965209634,0.3391653224138644,0.3122792668872449,1.1012790293287995,1.008962290738966
Scalable Tools,0.087803015842718,0.0642862882704309,0.0642283675289919,0.0413616246846176,0.0297408825606899,0.1120599714053866,0.1014598951581083
Schema Design,0.4122924222179805,0.441968231859213,0.431757359500446,0.4177524093146378,0.6096880924941448,0.780555662892693,0.8905924130545065
Scientific Thinking,0.0381752242794426,0.0428575255136206,0.0535236396074933,0.0372254622161558,0.0334584928807762,0.0579620541751999,0.0958232343159912
Scikit-Learn,3.657186485970605,3.4794953526370773,3.853702051739518,2.643007817347065,3.821703409048664,3.8409521233432513,3.038160193901133
Scipy,1.0345485779728956,1.0339378030160984,1.0133809099018734,0.5583819332423378,0.8736384252202685,0.5912129525870397,0.5749394058959473
Scripting And software Development Methodologies,0.0076350448558885,0.0053571906892025,0.0071364852809991,0.0041361624684617,0.0037176103200862,0.0077282738900266,0.0112733216842342
Scripting Languages,3.6151937392632174,3.227707390244556,2.95807314897413,2.874632915580924,3.5131417524815047,2.809227559024692,2.51395073558424
Scrum,4.474136285550678,4.625934160126429,4.599464763603925,5.013028911775654,4.349604074500911,4.339425789249971,4.751705089904741
Sdlc,2.2065279633517845,2.2714488522218947,2.190900981266726,2.498242130950904,2.145061154689765,2.681711039839252,2.6210472915844654
Security And Compliance Standards,0.923840427562512,1.0232234216376932,1.487957181088314,1.8075029987177895,1.7918881742815718,3.8911859036284246,3.8780226593765854
Security Assessments,0.0763504485588852,0.08303645568264,0.1106155218554861,0.1695826612069322,0.1301163612030187,0.2241199428107732,0.1803731469477481
Security Certifications,0.1030731055544951,0.1125010044732542,0.1891168599464763,0.190263473549241,0.1635748540837949,0.2511689014258665,0.3212896680006764
Security Clearance,3.4586753197175035,4.853614764417539,4.802854594112399,3.7308185465525088,3.2938027435964163,4.273735461184744,2.998703568006313
Security Engineering,0.1030731055544951,0.0750006696488361,0.1462979482604817,0.2192166108284733,0.1412691921632774,0.3400440511611731,0.3889295981060819
Security Frameworks,0.0763504485588852,0.1098224091286529,0.1284567350579839,0.1695826612069322,0.2081861779248299,0.5100660767417597,0.3607462938954963
Security Services Best Practices,0.274861614811987,0.3294672273859588,0.5316681534344335,0.761053894196964,0.8290271013792334,1.634529927740639,1.3133419762132912
Security Tooling,0.0916205382706623,0.1633943160206787,0.1784121320249777,0.3102121851346321,0.3940666939291423,0.4559681595115731,0.3776562764218477
Self-Motivated,5.020041992746707,5.480406075054241,4.460303300624442,4.826901600694876,4.8626342986728135,3.265195718536265,2.260300997688969
Self-Starter,5.424699370108799,5.764337181581978,4.781445138269403,5.244654010009513,5.3793821331648015,3.242010896866185,2.559044022321177
Server Systems,0.1717885092574919,0.1928588648112929,0.3140053523639607,0.293667535260785,0.3048440462470724,0.3129950925460798,0.3381996505270278
Serverless,0.6108035884710823,0.6857204082179306,0.7671721677074042,0.7403730818546552,0.8699208149001821,1.1978824529541328,1.1160588467391916
Service-Oriented Architecture,0.7062416491696889,0.6830418128733292,0.5780553077609277,0.7072837821069612,0.6728874679356109,0.5757564048069863,0.6087593709486501
Servicenow,0.5649933193357511,0.7151849570085447,0.8099910793933988,0.9099557430615874,0.8922264768206997,1.143784535723946,1.3415252804238769
Sharepoint,1.656804733727811,2.2741274475664963,1.9875111507582517,2.18389378334781,1.7138183575597603,2.299161482282932,2.378670875373429
Shell Scripting,1.5079213590379843,1.604478611416173,1.2774308652988404,1.1912147909169872,1.7249711885200194,1.190154179064106,0.9638690040020292
software Architecture,2.141630082076732,2.0089465084509683,2.4585191793041927,2.4320635314555155,2.5763039518197703,3.497043935237065,3.460909757059918
software Design,2.4546669211681618,1.9821605550049557,2.312221231043711,2.1342598337262686,2.119037882449162,2.1986939217125854,1.78682148695113
software Development,13.40332124451231,12.010821525192188,14.47279214986619,14.096041692517682,14.283058849771368,13.435604157811351,12.440110478552503
software Development And Modernization Initiatives,0.0,0.0,0.0,0.0,0.0,0.0038641369450133,0.0112733216842342
software Development Life Cycle,2.6226379079977096,2.6625237725336834,3.0829616413916145,3.362700086859412,3.2677794713558126,3.512500483017118,3.393269826954512
software Development Tools And Methodologies,0.0076350448558885,0.0133929767230064,0.0321141837644959,0.0041361624684617,0.0185880516004312,0.0463696433401599,0.045093286736937
software Engineering Best Practices,1.0612712349685054,0.9910802775024776,1.1097234611953612,0.918228067998511,0.988884345142942,1.294485876579466,1.3415252804238769
software Engineering Principles,0.2519564802443214,0.3348244180751614,0.431757359500446,0.4425693841254084,0.3531729804081936,0.5062019397967464,0.5805760667380644
software Solutions Implementation,2.702805878984539,2.7750247770069376,3.4362176628010705,3.399925549075568,3.394178222238745,3.357935005216585,3.049433515585368
software Testing,0.8894827257110135,0.9053652264752364,1.0526315789473684,1.1043553790792902,0.988884345142942,1.2558445071293327,0.9864156473704976
Solution Architecture,0.4810078259209773,0.551790640987866,0.4531668153434433,0.4342970591884849,0.643146585374921,0.8887514973530662,0.9695056648441464
Solution Deployment,0.0534453139912197,0.0589290975812284,0.0463871543264942,0.0785870869007734,0.0706345960816387,0.1197882452954132,0.0845499126317569
Solution Design,1.733155182286696,2.0544826293091902,1.976806422836753,2.0970343715101127,2.1116026618089894,2.7358089570694384,3.252353305901584
Source Control Management,1.0574537125405612,0.9026866311306352,1.031222123104371,1.0423129420523638,1.048366110264322,1.3138065613045329,1.5331717490558594
Spark Mllib,0.0954380606986066,0.1232153858516593,0.1748438893844781,0.0413616246846176,0.1226811405628462,0.3052668186560531,0.3269263288427935
Specimen Collection,0.0076350448558885,0.0080357860338038,0.0071364852809991,0.0041361624684617,0.0148704412803449,0.0270489586150933,0.0394566258948199
Speech Recognition,0.4504676464974231,0.4366110411700104,0.4246208742194469,0.2812590478553997,0.4423956280902635,0.1970709841956799,0.2254664336846852
Splunk,0.5688108417636953,0.6964347895963356,0.5709188224799286,0.7072837821069612,0.7769805568980259,0.8037404845627729,0.6143960317907672
Spotfire,0.606986066043138,0.5437548549540621,0.5173951828724354,0.363982297224635,0.4015019145693148,0.2395764905908265,0.174736486105631
Spring,1.3246802824966597,1.1544745935231564,1.584299732381802,1.2780742027546843,1.1115654857057884,1.634529927740639,1.347161941265994
Spring Boot,0.3855697652223707,0.377681943588782,0.6636931311329171,0.4922033337469496,0.3754786423287111,0.8501101279029328,0.783495857054281
Sql,43.05020041992746,42.45305761658586,40.20338983050848,38.036150059974354,41.49596639280271,34.83133042235017,34.83456400428386
Sql Databases,20.648978812750524,20.91715104599148,18.829616413916145,18.43487612193407,18.66240380683297,14.343676339889486,12.94177329350093
Sql Server,5.890437106317999,5.965231832427075,4.952720785013381,5.120569135955661,5.316182757723335,4.316240967579891,4.0527591454822165
Sql/Nosql Databases,0.4886428707768658,0.6080411432244931,0.5138269402319358,0.4549778715307937,0.5687943789731961,0.5873488156420263,0.3776562764218477
Ssis,1.656804733727811,1.9018026946669169,1.352363960749331,1.3277081523762253,1.5651139447563107,0.9273928668031995,0.8905924130545065
Stakeholder Management,2.1836228287841197,2.2393057080866794,2.308652988403211,2.6057823551309096,2.8328190639057214,6.6463155454229295,8.128064934332901
Statistical Analysis,10.792135903798435,11.16170680095358,10.768956289027654,8.810026057823551,9.241979255734414,5.363422079678504,5.3773744433797415
Statistical Methodologies,4.031303683909143,3.846462914847454,3.818019625334523,2.9284030276709268,2.9220417115877915,1.4374589435449592,1.3302519587396426
Statistical Modeling,5.585035312082458,5.437548549540621,5.591436217662801,3.813541795921744,4.948139336034797,3.234282622976158,3.111436784848656
Statistical/Mathematical software,1.7675128841381944,1.738408378646238,1.5593220338983051,1.4517930264300782,1.2825755604297555,0.6491750067622396,0.6594893185277042
Statistics,26.963160908570337,26.405592907079527,25.341659232827837,20.118294246598005,23.32800475854121,13.748599250357431,13.482892734344174
Storage Systems,0.404657377362092,0.4687541853052259,0.5566458519179304,0.6204243702692642,0.5427711067325923,0.5796205417519997,0.6143960317907672
Storytelling,2.271425844626837,2.0812685827552038,2.1159678858162354,2.1590768085370398,2.587456782780029,3.524092893852158,4.278225579166902
Strategic Leadership,0.2099637335369345,0.230359199635711,0.328278322925959,0.3846631095669438,0.5502063273727648,0.9312570037482129,0.9413223606335608
Strategic Planning,23.11128077877457,23.105563442530737,22.230151650312223,25.49944161806676,25.744451466597276,29.038989141775183,29.727749281325742
Strategic Thinking,1.805688108417637,1.7035866391664212,1.834076717216771,2.2955701699962776,2.245436633332094,2.7937710112446386,2.6886872216898707
Strategic Vision,1.3208627600687155,1.0044732542254842,0.9741302408563782,1.4435207014931546,1.2677051191494109,1.4451872174349858,1.5444450707400936
Strategy Development,0.794044665012407,0.846436128894008,0.8349687778768956,1.0547214294577492,1.1784824714673408,0.9003439081881062,0.913139056422975
Streaming Technologies,0.4962779156327543,0.4794685666836311,0.39964317573595,0.5418372833684907,0.4870069519312985,0.7766915259476795,0.6989459444225241
Stress Management,0.0648978812750524,0.08303645568264,0.0677966101694915,0.0620424370269264,0.0929402580021562,0.0540979172301866,0.1014598951581083
Subject Matter Expertise,1.7522427944264172,1.960731792248145,1.8661909009812667,1.9026347354924105,1.914569314844418,1.317670698249546,1.2344287244236514
Supervised Fine-Tuning,0.0,0.0,0.0,0.016544649873847,0.0111528309602587,0.0618261911202133,0.0676399301054055
Supervisory Skills,1.0574537125405612,1.2294752631719923,0.9562890276538804,1.145717003763908,0.8624855942600097,0.7921480737277329,0.9695056648441464
Supplier Management,0.145065852261882,0.1392869579192671,0.1141837644959857,0.1323571989907763,0.1115283096025874,0.1584296147455466,0.1972831294740995
Supply Chain Management,3.958770757778202,4.492004392896365,4.010704727921499,4.657318939487944,4.21205249265772,4.652420881796051,4.762978411588975
Swift,0.5153655277724757,0.4982187340958401,0.5102586975914363,0.6783306448277289,0.4870069519312985,0.5873488156420263,0.8004058395806324
System Administration,0.6604313800343578,0.7366137197653551,0.7493309545049064,1.0174959672415933,0.8550503736198372,1.0549093859886394,0.7665858745279297
System Integration,1.3246802824966597,1.3767980071250636,1.5771632471008028,1.728915911817016,1.4573032454738095,2.936744078210132,2.761963812637393
Systems Analysis,1.500286314182096,1.8964455039777144,1.891168599464764,1.728915911817016,1.5837019963567418,1.4761003129950925,1.2907953328448227
Systems Design,2.133995037220844,2.472343503066992,2.422836752899197,2.696777929437068,2.4870813041377,4.142354805054291,4.785525054957443
Systems Development,1.7560603168543616,1.9821605550049557,1.9661016949152543,1.778549861438557,1.6840774749990706,1.7156768035859191,1.4711684797925708
Systems Engineering,1.0956289368200038,1.3580478397128546,1.462979482604817,1.418703726682384,1.2193761849882896,1.773638857761119,1.690998252635139
T-Sql,1.1643443405230005,1.1571531888677578,0.9455842997323818,1.0257682921785167,0.8847912561805271,0.6684956914873064,0.5298461191590103
Tableau,17.560603168543615,17.118902847346853,15.218554861730595,14.596517351201555,15.442953269638275,11.766296997565592,11.80316780339327
Tcp/Ip,0.2672265699560985,0.24910936704792,0.3389830508474576,0.5170203085577202,0.5018773932116436,0.6684956914873064,0.6538526576855871
Team Building,1.1719793853788891,1.379476602469665,1.3702051739518286,1.2573933904123753,1.319751663630618,1.166969357394026,1.1780621160024802
Team Development,0.3512120633708723,0.2973240832507433,0.3710972346119536,0.4177524093146378,0.5539239376928511,0.595077089532053,0.8116791612648667
Team Management,1.2674174460774956,0.97500870543487,1.0383586083853702,1.5014269760516192,1.4424328041934644,1.1862900421190927,1.1216955075813089
Team Player,5.184195457148311,6.332199394637452,5.891168599464764,5.029573561649501,6.200974013903863,4.227365817844585,3.359449861901809
technical Architecture,0.6871540370299676,0.551790640987866,0.7350579839429081,0.5459734458369525,0.8624855942600097,0.8037404845627729,1.0202356124232006
technical Communication,0.2252338232487115,0.2276806042911097,0.2283675289919714,0.206808123423088,0.2490798914457786,0.2357123536458132,0.304379685474325
technical Customer-Facing Engagements,0.0038175224279442,0.0,0.0035682426404995,0.0124084874053852,0.0074352206401724,0.0038641369450133,0.0112733216842342
technical Depth,0.1946936438251574,0.1607157206760774,0.1534344335414808,0.1778549861438557,0.2193390088850886,0.8926156342980796,1.0371455949495518
technical Design,1.3743080740599352,1.4410842953954943,1.623550401427297,1.5841502254208546,1.7993233949217442,1.8045519533212255,2.175751085057212
technical Excellence,0.6184386333269708,0.5544692363324673,0.6779661016949152,0.8189601687554288,0.7806981672181122,2.8749178870899184,2.733780508426808
technical Expertise,6.447795380797862,6.803632175287279,6.793933987511151,6.824668072961906,6.725157069036023,8.265388925383515,7.727862014542585
technical Expertise In Security Solutions,0.0190876121397213,0.0401789301690193,0.0249776984834968,0.0124084874053852,0.0334584928807762,0.0579620541751999,0.090186573473874
technical Guidance,0.7787745753006299,1.0526879704283074,1.2381801962533452,1.331844314844687,1.5167850105951894,2.245063565052745,2.4970407530578886
technical Leadership,2.095819812941401,1.9473388155251383,2.24442462087422,2.047400421888572,2.2082605301312315,4.2196375439545575,4.441688743588299
technical Presentations,11.967932811605268,13.181367690782954,12.196253345227476,11.643297348719855,12.033904606119188,8.617025387379728,8.330984724649118
technical Problem Solving,0.1221607176942164,0.0937508370610451,0.1106155218554861,0.0951317367746205,0.0817874270418974,0.1468372039105066,0.1014598951581083
technical Proficiency,0.7673220080167971,0.7660782685559693,0.9705619982158786,1.0009513173677462,1.2453994572288931,1.394953437149813,1.364071923792345
technical Roadmaps,0.1145256728383279,0.147322743953071,0.135593220338983,0.0909955743061587,0.1933157366444849,0.2550330383708798,0.3776562764218477
technical Sales,0.0992555831265508,0.1500013392976723,0.2247992863514719,0.1861273110807792,0.1635748540837949,0.2782178600409598,0.3832929372639648
technical Solutions,2.9394922695170838,2.997348190608845,3.3006244424620874,3.5695082102825,3.52801219376185,4.779937400981491,4.751705089904741
technical Specifications,2.2866959343386144,2.429485977553371,2.7082961641391616,3.12280266368863,2.7435964162236512,2.936744078210132,2.8859703511639703
technical Strategy,0.7329643061652987,0.6642916454611202,0.7528991971454059,0.6824668072961906,0.8253094910591472,1.4606437652150392,1.781184826109013
technical Support,2.6951708341286507,2.686631130635095,2.8367528991971454,3.118666501220168,2.8997360496672737,3.798446616948105,2.6266839524265824
technical Training,0.4428326016415346,0.4339324458254091,0.463871543264942,0.4425693841254084,0.3085616565671586,0.5525715831369064,0.3438363113691449
technical Writing,1.137621683527391,1.1276886400771435,1.223907225691347,0.9885428299623608,0.9740139038625972,0.958305962363306,0.738402570317344
Telemetry,0.4962779156327543,0.4339324458254091,0.5138269402319358,0.4591140339992555,0.5316182757723336,1.085822481548746,1.392255228002931
Tensorflow,7.509066615766367,7.017919802855382,8.820695807314898,5.583819332423378,8.104390497788021,6.851114803508636,5.388647765063976
Terraform,1.2368772666539416,1.7223368065786302,1.834076717216771,2.006038797203954,2.420164318376148,4.482398856215465,3.5567329913759087
Test Plans Creation,2.126359992364955,2.3544853079045347,2.301516503122212,2.361748769491665,1.988921521246143,2.245063565052745,1.8319147736880672
Test-Driven Development (Tdd),0.6108035884710823,0.5919695711568853,0.727921498661909,0.72796459444927,0.6505818060150935,0.5525715831369064,0.4002029197903162
Testing Frameworks,0.3435770185149838,0.2812525111831355,0.463871543264942,0.4922033337469496,0.509312613851816,1.394953437149813,1.2738853503184713
Thought Leadership,2.4928421454476046,2.418771596174966,2.08028545941124,2.026719609546263,2.527975017658649,2.3609876734031454,2.6830505608477537
Threat Intelligence,0.1756060316854361,0.1553585299868748,0.1320249776984835,0.1985357984861645,0.2416446708056061,0.3748212836662931,0.2987430246322078
Threat Modeling,0.0648978812750524,0.1232153858516593,0.1320249776984835,0.2192166108284733,0.2044685676047436,0.2782178600409598,0.3720196155797305
Time Management,5.275815995418973,6.05898266948812,5.552185548617306,5.674814906729536,5.316182757723335,4.733567757641331,3.601826278112846
Top Secret Clearance,0.2634090475281542,0.3482173947981678,0.3853702051739518,0.2026719609546263,0.1747276850440536,0.3323157772711465,0.1578265035792796
Training And Development,1.3933956861996564,1.6875150670988135,1.7734165923282783,1.7371882367539395,1.7212535781999332,1.7195409405309323,1.815004791161716
Transformer Models,0.0992555831265508,0.1098224091286529,0.1605709188224799,0.1943996360177027,0.2453622811256924,0.2936744078210132,0.2367397553689194
Transformers,0.7596869631609086,0.5946481665014867,0.9991079393398752,0.8189601687554288,0.8885088665006134,1.762046446926079,1.4937151231610395
Troubleshooting,5.890437106317999,6.040232502075911,6.337198929527208,7.2796459444926995,6.661957693594557,8.504965415974342,7.863141874753396
Tssci Security Clearance,0.0267226569956098,0.0964294324056464,0.1141837644959857,0.0661785994953881,0.0557641548012937,0.2009351211406932,0.1860098077898652
Typescript,1.317045237640771,1.1250100447325422,2.0124888492417483,1.853000785870869,1.8662403806832968,3.825495575563198,3.8780226593765854
Ui Design,0.5268180950563085,0.551790640987866,0.5459411239964318,0.7817347065392729,0.539053496412506,0.7766915259476795,0.7102192661067583
Unix,2.5539225042947127,2.2607344708434898,2.112399643175736,1.790958348843943,2.182237257890628,1.9050195138915724,1.645904965898202
Unstructured Data,4.329070433288796,4.151822784132001,3.9143621766280106,3.093849526409397,3.1339454998327074,2.693303450674292,2.5759540048475285
Unsupervised Learning,1.1528917732391677,1.3098331235100311,1.320249776984835,0.8106878438185052,1.059518941224581,0.7496425673325863,0.7271292486331098
Us Citizenship,0.9925558312655088,1.0366163983606995,1.0704727921498662,1.1746701410431402,0.7769805568980259,1.1592410835039997,0.4960261541063074
Us Government Security Clearance (Ts/Sci With Polygraph),0.0,0.0026785953446012,0.0035682426404995,0.0,0.0,0.0,0.0
User Experience Design,3.638098873830884,3.388423110920633,4.139161462979483,4.686272076767176,4.189746830737202,4.443757486765331,4.334592187588073
User Research,0.591715976331361,0.5276832828864544,0.6208742194469223,0.8230963312238905,0.6766050782556973,0.687816376212373,0.7553125528436954
Ux Design,0.3092193166634854,0.3321458227305601,0.3710972346119536,0.4591140339992555,0.4238075764898323,0.5564357200819197,0.3776562764218477
Valid Driver'S License,0.4084748997900362,0.5464334502986634,0.495985727029438,0.5625180957107995,0.3606082010483661,0.5216584875767997,0.4002029197903162
Vba,1.3246802824966597,1.6634077089974018,1.5022301516503125,1.3938867518716136,1.6692070337187257,1.503149271610186,1.4035285496871652
Vector Databases,0.0305401794235541,0.0241073581014116,0.2818911685994648,0.3143483476030938,0.2936912152868136,1.9397967463966923,2.4463108054788343
Vendor Management,0.5649933193357511,0.7098277663193422,0.6779661016949152,0.6700583198908053,0.732369233056991,0.9814907840333862,1.0766022208443715
Verbal And Written Communication,17.113953044474137,17.90373128331503,15.77163247100803,15.605740993506226,15.714338823004573,13.354457281966074,12.659940251395074
Version Control Systems,2.931857224661195,2.8553826373449764,3.6966993755575377,3.3668362493278736,3.896055615450389,5.251362108273117,4.847528324220732
Virtualization,0.7482343958770757,0.800900008035786,0.9848349687778768,0.8561856309715845,0.8736384252202685,0.958305962363306,0.7271292486331098
Visualization Tools,5.966787554876885,6.350949562049661,6.88314005352364,6.828804235430368,7.279081006728875,5.645504076664477,5.022264810326362
Vmware,0.3359419736590952,0.3910749203117885,0.4388938447814451,0.4591140339992555,0.4684189003308673,0.5448433092468797,0.4734795107378389
Vue,0.6909715594579118,0.6160769292582969,0.9348795718108832,0.8520494685031228,0.9219673593813896,1.2674369179643727,1.4429851755819851
Vulnerability Management,0.1297957625501049,0.147322743953071,0.135593220338983,0.277122885386938,0.3011264359269861,0.2666254492059198,0.3381996505270278
Warehousing,3.985493414773812,4.462539844105751,3.957181088314005,4.859990900442569,4.936986505074538,4.331697515359944,4.328955526745956
Web Content Accessibility Guidelines (Wcag) Aa Standards,0.0076350448558885,0.0133929767230064,0.0321141837644959,0.033089299747694,0.0446113238410349,0.2395764905908265,0.2818330421058564
Web Development,1.2177896545142202,1.012509040259288,1.648528099910794,1.4435207014931546,1.527937841555448,1.2210672746242126,1.048418916633786
Web Services,2.6188203855697654,2.2366271127420783,2.633363068688671,2.4858336435455186,2.472210862857356,2.963793036825225,3.381996505270278
Willingness To Travel,0.7291467837373544,0.8062571987249886,0.6529884032114184,0.7817347065392729,0.7249340124168184,1.259708644074346,1.0709655600022547
Work Ethic,1.9278488261118532,1.960731792248145,1.8590544157002675,1.840592298465484,1.9182869251645045,1.4490513543799992,1.0709655600022547
Work-Life Balance,2.294330979194503,2.705381298047304,3.04014272970562,3.4867849609132646,3.3607197293579687,3.350206731326558,2.6830505608477537
Workflow Automation,0.2710440923840427,0.3000026785953446,0.3818019625334523,0.3515738098192497,0.4609836796906948,1.4761003129950925,2.294120962741672
Writing Skills,1.6415346440160337,1.7035866391664212,1.7056199821587867,1.4311122140877697,1.4758912970742406,1.166969357394026,1.0991488642128404
Xml,1.733155182286696,1.7866230948490611,1.5593220338983051,1.4062952392769987,1.3383397152310494,1.224931411569226,1.048418916633786
Snowflake,4.993319335751098,5.499156242466451,4.585191793041927,5.385283533937213,5.706531841332391,7.082963020209436,7.417845668226143
Vertex AI,0.1374308074059935,0.1955374601558942,0.3033006244424621,0.2647143979815527,0.494442172571471,1.0626376598786662,0.9751423256862636
AWS Bedrock,0.0,0.0,0.0642283675289919,0.0703147619638499,0.0743522064017249,0.664631554542293,0.6707626402119384
GPT-4,0.0,0.1044652184394503,0.4674397859054415,0.5501096083054142,0.5725119892932823,0.9428494145832528,1.1611521334761288
BERT,0.4084748997900362,0.3642889668657756,0.6137377341659233,0.3102121851346321,0.4832893416112123,0.2588971753158932,0.2311030945268023
Llama,0.0,0.0080357860338038,0.2854594112399643,0.2853952103238615,0.3829138629688836,0.6259901850921596,0.5129361366326588
Mistral,0.0,0.0,0.039250669045495,0.0413616246846176,0.0966578683222424,0.2434406275358398,0.2536497378952708
